修士（しゅうし）①,<名>,硕士
水曜日（すいようび）③,<名>,星期三
映画（えいが）①⓪,<名>,电影
鑑賞（かんしょう）⓪,<名·他Ⅲ>,鉴赏；欣赏
説明会（せつめいかい）③,<名>,说明会
説明（せつめい）⓪,<名·他Ⅲ>,说明
